Naziv korisnika;Konto;Klasa;Klasifikacija;Naziv;Iznos (KM)
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija za Ured OMBUDSMAN-a za ljudska prava - Proj. rad;36.370,61
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija za MCP Projekat MIRA;33.074,65
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija za MCP od Europske komisije;30.024,01
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija za Ombudsmane od Američke ambasade;21.563,03
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija Norveške za predškolsko, osnovno i srednje obrazovanje;20.172,95
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija Vijeća Evrope CIK-u;19.558,30
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija Zentrum Beč za MCP;19.513,32
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija za VSTV od Češke republike za Projekat poboljšanja ipit.;18.223,43
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija za Ured za veterinarstvo;17.427,57
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija za Memorijalni centar Srebrenica-Potočari;16.000,00
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija Agenciji za antidoping kontrolu UNESCO;11.671,92
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Projekat harmoniz. mapa seizm. hazard.;8.114,74
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija za Agenciju za statistiku;7.285,48
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija statis. UNICEF;7.000,00
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Donacija Vijeća Evrope Komisiji za nacionalne spomenike;178,76
Bosna i Hercegovina;731100;Prihodi;Analitički konto;Grant Evropske zajednice;11,05
Bosna i Hercegovina;732000;Prihodi;Podgrupa;Primljeni tekući transferi od ostalih nivoa vlasti;157.561,00
Bosna i Hercegovina;732100;Prihodi;Sintetički konto;Primljeni tekući transferi od ostalih nivoa vlasti;157.561,00
Bosna i Hercegovina;732100;Prihodi;Analitički konto;Donacija za Fondaciju Srebrenica-Potočari;106.582,50
Bosna i Hercegovina;732100;Prihodi;Analitički konto;Donacija - Agencija za POIS obrazovanje;39.710,00
Bosna i Hercegovina;732100;Prihodi;Analitički konto;Donacija za svjetsko vojno prvenstvo u skijanju;10.000,00
Bosna i Hercegovina;732100;Prihodi;Analitički konto;Donacija za Komisiju za očuvanje nacionalnih spomenika;1.268,50
Bosna i Hercegovina;734000;Prihodi;Podgrupa;Vlastiti prihodi;7.335.930,33
Bosna i Hercegovina;734100;Prihodi;Sintetički konto;Vlastiti prihodi;7.335.930,33
Bosna i Hercegovina;735000;Prihodi;Podgrupa;Vanredni prihodi;1.946.399,77
Bosna i Hercegovina;735100;Prihodi;Sintetički konto;Vanredni prihodi;1.946.399,77
Bosna i Hercegovina;735100;Prihodi;Analitički konto;Vanredni prihodi;1.604.015,86
Bosna i Hercegovina;735100;Prihodi;Analitički konto;Prihodi od kazni po odluci Centralne izborne komisije;166.312,75
Bosna i Hercegovina;735100;Prihodi;Analitički konto;Prihodi od naplate štete po osnovu osigur. osnovnih ...;162.151,05
Bosna i Hercegovina;735100;Prihodi;Analitički konto;Prihod GP;7.197,44
Bosna i Hercegovina;735100;Prihodi;Analitički konto;Vanredni prihod iz ranijeg perioda - MVP;3.126,80
Bosna i Hercegovina;735100;Prihodi;Analitički konto;Prihod po osnovu parničkog postupka G.P.;2.648,72
Bosna i Hercegovina;735100;Prihodi;Analitički konto;Prihodi za CIK od SMS usluga;946,09
Bosna i Hercegovina;735100;Prihodi;Analitički konto;Usaglašavanje računa - Prihodi;1,06
Bosna i Hercegovina;736000;Prihodi;Podgrupa;Kontribucije entiteta;19.266.458,76
Bosna i Hercegovina;736100;Prihodi;Sintetički konto;Kontribucije entiteta;19.266.458,76
Bosna i Hercegovina;736100;Prihodi;Analitički konto;Prihodi od UMTS dozvola;17.602.470,00
Bosna i Hercegovina;736100;Prihodi;Analitički konto;Prihod po osnovu izdatih GSM licenci;600.000,00
Bosna i Hercegovina;736100;Prihodi;Analitički konto;Prihod od FED - Fond za povratak BiH;500.000,00
Bosna i Hercegovina;736100;Prihodi;Analitički konto;Prihod od FED - Fondacija Srebrenica Potočari;305.600,00
Bosna i Hercegovina;736100;Prihodi;Analitički konto;Prihod od Vlade Brčko distrikt - Agencija za statistiku;100.000,00
Bosna i Hercegovina;736100;Prihodi;Analitički konto;Prihod od FED. - Fiskalno vijeće BiH;52.635,95
Bosna i Hercegovina;736100;Prihodi;Analitički konto;Prihod od RS - Fiskalno vijeće BiH;44.013,18
Bosna i Hercegovina;736100;Prihodi;Analitički konto;Prihod od RS za Koordinac. odbor vrhov. institucija;34.139,15
Bosna i Hercegovina;736100;Prihodi;Analitički konto;Prihod od FED za koordinac. odbor vrhovnih institucija;27.600,48
Bosna i Hercegovina;-;Prihodi;Grupa;Primici od imovine;570.458,72
Bosna i Hercegovina;811000;Prihodi;Podgrupa;Kapitalni primici od prodaje stalnih sredstava;570.458,72
Bosna i Hercegovina;811100;Prihodi;Sintetički konto;Primci od prodaje stalnih sredstava;570.458,72
Bosna i Hercegovina;811100;Prihodi;Analitički konto;Primici od prodaje prometnih vozila;533.333,17
Bosna i Hercegovina;811100;Prihodi;Analitički konto;Primici od prodaje opreme;37.125,55
Bosna i Hercegovina;-;Prihodi;Grupa;Primici od zaduživanja;0,00
Bosna i Hercegovina;-;Prihodi;Grupa;Ostali prihodi;400,00
Bosna i Hercegovina;778000;Prihodi;Podgrupa;Generalni prihod;400,00
Bosna i Hercegovina;778100;Prihodi;Sintetički konto;Generalni prihod;400,00
Bosna i Hercegovina;-;Rashodi;Grupa;Lična primanja;648.370.434,00
Bosna i Hercegovina;611000;Rashodi;Podgrupa;Plaće i naknade troškova zaposlenih;648.370.434,00
Bosna i Hercegovina;611100;Rashodi;Rashodi po korisnicima - sumarno;Bruto plaće;522.424.875,00
Ministarstvo odbrane BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;190.158.817,00
Uprava za indirektno oporezivanje BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;58.969.333,00
Granicna policija BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;53.440.037,00
Ministarstvo vanjskih poslova BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;24.903.590,00
Obavještajno- sigurnosna agencija BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Obavještajno- sigurnosna agencija BiH;21.198.543,00
Državna agencija za istrage i zaštitu;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;19.912.170,00
Direkcija za koordinaciju policijskih tijela;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za koordinaciju policijskih tijela;18.475.921,00
Parlamentarna skupština BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Parlamentarna skupština BiH;10.398.943,00
Sud BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;8.574.036,00
Tužilaštvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Tužilaštvo BiH;6.741.316,00
Služba za zajednicke poslove institucija BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;6.041.996,00
Ministarstvo pravde BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;5.733.830,00
Služba za poslove sa strancima;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;5.669.588,00
Ministarstvo sigurnosti BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;4.924.689,00
Visoko sudsko i tužilacko vijece BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;4.812.505,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;4.675.780,00
Ministarstvo finansija i trezora BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;4.636.379,00
Centar za uklanjanje mina u BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;4.113.652,00
Ustavni sud BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;3.910.979,00
Regulatorna agencija za komunikacije BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Regulatorna agencija za komunikacije BiH;3.882.528,00
Ministarstvo civilnih poslova BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;3.872.115,00
Predsjedništvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;3.639.300,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;3.459.882,00
Ministarstvo za ljudska prava i izbjeglice BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;3.052.903,00
Ministarstvo komunikacija i prometa BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;3.013.413,00
Agencija za statistiku BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;2.614.246,00
Središnja izborna komisija BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;2.490.869,00
Direkcija za evropske integracije BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;2.486.258,00
Agencija za lijekove i medicinska sredstva BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za lijekove i medicinska sredstva BiH;2.309.978,00
Direkcija za civilno vazduhoplovstvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;2.098.815,00
Ured za reviziju institucija BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;1.936.487,00
Ured za veterinarstvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;1.845.850,00
Institucija ombudsmana za ljudska prava BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;1.711.784,00
Generalni sekretarijat Vijeca ministara BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Generalni sekretarijat Vijeca ministara BiH;1.553.552,00
Institut za mjeriteljstvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;1.305.919,00
Institut za nestale osobe;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za nestale osobe;1.224.226,00
Institut za intelektualno vlasništvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;1.157.927,00
Konkurencijsko vijece BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;1.108.988,00
Agencija za sigurnost hrane;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;1.076.128,00
Agencija za školovanje i strucno usavršavanje kadrova;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za školovanje i strucno usavršavanje kadrova;1.000.278,00
Agencija za policijsku podršku;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za policijsku podršku;949.485,00
Ured koordinatora za reformu javne uprave;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured koordinatora za reformu javne uprave;924.718,00
Institut za standardizaciju BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standardizaciju BiH;924.502,00
Agencija za promociju stranih ulaganja u BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;881.828,00
Agencija za predškolsko, osnovno i srednje obrazovanje;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za predškolsko, osnovno i srednje obrazovanje;862.147,00
Agencija za rad i zapošljavanje BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;815.852,00
Komisija za koncesije;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;743.258,00
Pravobranilaštvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;743.151,00
Agencija za državnu službu BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za državnu službu BiH;718.036,00
Direkcija za ekonomsko planiranje;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za ekonomsko planiranje;703.543,00
Ured za razmatranje žalbi po javnim nabavkama;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;684.489,00
Komisija za ocuvanje nacionalnih spomenika BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za ocuvanje nacionalnih spomenika BiH;675.522,00
Agencija za zaštitu licnih podataka;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za zaštitu licnih podataka;670.091,00
Institut za akreditiranje BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;599.181,00
Agencija za javne nabavke BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;598.852,00
Agencija za poštanski promet BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za poštanski promet BiH;582.261,00
Agencija za nadzor nad tržištem;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;542.163,00
Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;538.742,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;537.024,00
Ured za zakonodavstvo;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za zakonodavstvo;518.858,00
Uprava za zaštitu zdravlja bilja;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;500.702,00
Agencija za forenzicka ispitivanja i vještacenja;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za forenzicka ispitivanja i vještacenja;481.287,00
Memorijalni centar Srebrenica;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Memorijalni centar Srebrenica;473.241,00
Arhiv BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;429.060,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;427.754,00
Fond za povratak;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;337.886,00
Agencija za osiguranje u Bosni i Hercegovini;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;314.119,00
Agencija za antidoping kontrolu;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za antidoping kontrolu;275.617,00
Odbor državne službe za žalbe;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;253.566,00
Institucija ombudsmena za zaštitu potrošaca;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmena za zaštitu potrošaca;247.899,00
Centralna harmonizacijska jedinica;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Centralna harmonizacijska jedinica;197.378,00
Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;96.249,00
Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;42.864,00
Bosna i Hercegovina;611200;Rashodi;Rashodi po korisnicima - sumarno;Naknade troškova zaposlenih ;125.945.559,00
Ministarstvo odbrane BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;56.411.992,00
Granicna policija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;12.789.000,00
Ministarstvo vanjskih poslova BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;12.189.284,00
Uprava za indirektno oporezivanje BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;10.768.859,00
Obavještajno- sigurnosna agencija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Obavještajno- sigurnosna agencija BiH;4.544.659,00
Direkcija za koordinaciju policijskih tijela;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za koordinaciju policijskih tijela;4.238.338,00
Državna agencija za istrage i zaštitu;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;3.470.221,00
Parlamentarna skupština BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Parlamentarna skupština BiH;1.987.687,00
Služba za zajednicke poslove institucija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;1.699.065,00
Ministarstvo pravde BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;1.195.277,00
Služba za poslove sa strancima;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;919.849,00
Ministarstvo sigurnosti BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;795.041,00
Ministarstvo finansija i trezora BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;745.546,00
Ministarstvo civilnih poslova BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;741.353,00
Predsjedništvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;733.973,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;725.228,00
Ustavni sud BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;696.348,00
Centar za uklanjanje mina u BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;694.892,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;669.996,00
Direkcija za civilno vazduhoplovstvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;607.891,00
Regulatorna agencija za komunikacije BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Regulatorna agencija za komunikacije BiH;533.750,00
Sud BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;525.205,00
Visoko sudsko i tužilacko vijece BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;502.542,00
Ministarstvo komunikacija i prometa BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;496.057,00
Tužilaštvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Tužilaštvo BiH;476.134,00
Ministarstvo za ljudska prava i izbjeglice BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;390.268,00
Agencija za lijekove i medicinska sredstva BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za lijekove i medicinska sredstva BiH;356.751,00
Ured za reviziju institucija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;332.881,00
Ured za veterinarstvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;330.202,00
Središnja izborna komisija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;318.639,00
Direkcija za evropske integracije BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;308.169,00
Agencija za statistiku BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;304.559,00
Generalni sekretarijat Vijeca ministara BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Generalni sekretarijat Vijeca ministara BiH;243.691,00
Institucija ombudsmana za ljudska prava BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;233.998,00
Institut za nestale osobe;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za nestale osobe;205.085,00
Institut za intelektualno vlasništvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;195.830,00
Agencija za sigurnost hrane;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;194.508,00
Institut za mjeriteljstvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;184.779,00
Agencija za školovanje i strucno usavršavanje kadrova;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za školovanje i strucno usavršavanje kadrova;181.288,00
Agencija za promociju stranih ulaganja u BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;178.679,00
Komisija za ocuvanje nacionalnih spomenika BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za ocuvanje nacionalnih spomenika BiH;149.263,00
Agencija za policijsku podršku;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za policijsku podršku;147.335,00
Konkurencijsko vijece BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;135.761,00
Institut za standardizaciju BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standardizaciju BiH;127.414,00
Komisija za koncesije;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;126.476,00
Ured koordinatora za reformu javne uprave;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured koordinatora za reformu javne uprave;125.829,00
Pravobranilaštvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;115.410,00
Agencija za predškolsko, osnovno i srednje obrazovanje;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za predškolsko, osnovno i srednje obrazovanje;112.324,00
Agencija za zaštitu licnih podataka;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za zaštitu licnih podataka;111.803,00
Uprava za zaštitu zdravlja bilja;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;108.181,00
Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;104.514,00
Agencija za poštanski promet BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za poštanski promet BiH;104.428,00
Memorijalni centar Srebrenica;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Memorijalni centar Srebrenica;100.415,00
Agencija za forenzicka ispitivanja i vještacenja;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za forenzicka ispitivanja i vještacenja;99.285,00
Agencija za rad i zapošljavanje BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;90.511,00
Ured za razmatranje žalbi po javnim nabavkama;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;88.109,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;85.495,00
Agencija za nadzor nad tržištem;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;82.590,00
Odbor državne službe za žalbe;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;81.843,00
Agencija za državnu službu BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za državnu službu BiH;80.554,00
Ured za zakonodavstvo;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za zakonodavstvo;78.802,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;76.581,00
Direkcija za ekonomsko planiranje;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za ekonomsko planiranje;76.505,00
Institut za akreditiranje BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;75.209,00
Arhiv BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;73.345,00
Agencija za javne nabavke BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;66.553,00
Fond za povratak;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;52.272,00
Institucija ombudsmena za zaštitu potrošaca;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmena za zaštitu potrošaca;46.593,00
Agencija za osiguranje u Bosni i Hercegovini;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;32.983,00
Agencija za antidoping kontrolu;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za antidoping kontrolu;28.949,00
Centralna harmonizacijska jedinica;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Centralna harmonizacijska jedinica;27.497,00
Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;8.811,00
Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;6.405,00
Bosna i Hercegovina;-;Rashodi;Grupa;Rashodi za materijal i usluge;179.331.148,00
Bosna i Hercegovina;613000;Rashodi;Podgrupa;Izdaci za materijal i usluge;179.331.148,00
Bosna i Hercegovina;613100;Rashodi;Rashodi po korisnicima - sumarno;Putni troškovi;16.519.985,00
Ministarstvo odbrane BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;4.128.673,00
Ministarstvo vanjskih poslova BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;1.790.086,00
Direkcija za koordinaciju policijskih tijela;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za koordinaciju policijskih tijela;1.343.000,00
Državna agencija za istrage i zaštitu;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;750.977,00
