Naziv korisnika;Konto;Klasa;Klasifikacija;Naziv;Iznos (KM)
Ustavni sud BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;2.903.577,00
Ministarstvo pravde BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;2.900.853,00
Centar za uklanjanje mina u BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;2.778.923,87
Visoko sudsko i tužilacko vijece BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;2.583.492,05
Predsjedništvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;2.484.000,48
Služba za zajednicke poslove institucija BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;2.232.089,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;2.102.002,00
Tužilaštvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Tužilaštvo BiH;1.964.426,00
Ministarstvo sigurnosti BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;1.809.473,00
Ministarstvo za ljudska prava i izbjeglice BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;1.687.679,00
Središnja izborna komisija BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;1.494.531,83
Ministarstvo civilnih poslova BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;1.415.538,00
Ministarstvo finansija i trezora BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;1.412.938,00
Ministarstvo komunikacija i prometa BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;1.231.705,00
Generalni sekretarijat Vijeca ministara BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Generalni sekretarijat Vijeca ministara BiH;1.004.398,71
Direkcija za evropske integracije BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;898.732,00
Državna regulatorna komisija za elektricnu energiju;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna komisija za elektricnu energiju;883.937,00
Ured za reviziju institucija BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;859.996,00
Direkcija za civilno vazduhoplovstvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;736.394,95
Ured za veterinarstvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;677.885,00
Agencija za statistiku BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;675.068,00
Institucija ombudsmana za ljudska prava BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;573.180,00
Konkurencijsko vijece BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;481.429,00
Agencija za promociju stranih ulaganja u BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;453.578,00
Služba za poslove sa strancima;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;422.102,00
Agencija za rad i zapošljavanje BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;397.291,00
Komisija za koncesije;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;380.920,00
Institut za mjeriteljstvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;376.520,00
Institut za standarde BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standarde BiH;359.305,00
Agencija za državnu službu BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za državnu službu BiH;339.912,00
Komisija za ocuvanje nacionalnih spomenika BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za ocuvanje nacionalnih spomenika BiH;333.583,00
Pravobranilaštvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;323.123,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;298.308,00
Institut za intelektualno vlasništvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;295.732,00
Institut za akreditiranje BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;259.595,00
Arhiv BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;222.982,00
Ured za zakonodavstvo;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za zakonodavstvo;163.923,00
Agencija za javne nabavke BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;158.958,00
Odbor državne službe za žalbe;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;149.122,00
Agencija za oznacavanje životinja;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za oznacavanje životinja;144.449,00
Fond za povratak;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;130.003,00
Ured za razmatranje žalbi po javnim nabavkama;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;123.202,00
Agencija za sigurnost hrane;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;113.347,00
Uprava za zaštitu zdravlja bilja;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;67.060,00
Agencija za nadzor nad tržištem;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;45.073,00
Komisija za imovinske zahtjeve;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za imovinske zahtjeve;41.701,00
Agencija za osiguranje u Bosni i Hercegovini;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;16.523,00
Bosna i Hercegovina;611200;Rashodi;Rashodi po korisnicima - sumarno;Naknade troškova zaposlenih ;99.556.097,10
Ministarstvo odbrane BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;41.953.348,18
Ministarstvo vanjskih poslova BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;10.704.102,00
Uprava za indirektno oporezivanje BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;10.699.460,13
Granicna policija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;9.506.982,00
Državna agencija za istrage i zaštitu;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;4.478.693,00
Obavještajno- sigurnosna agencija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Obavještajno- sigurnosna agencija BiH;4.389.353,00
Središnja izborna komisija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;3.226.662,00
Parlamentarna skupština BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Parlamentarna skupština BiH;1.976.987,00
Ministarstvo sigurnosti BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;1.020.708,04
Ministarstvo pravde BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;988.597,90
Služba za zajednicke poslove institucija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;780.583,00
Ministarstvo civilnih poslova BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;747.353,16
Centar za uklanjanje mina u BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;690.430,00
Ustavni sud BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;687.623,52
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;547.008,00
Ministarstvo za ljudska prava i izbjeglice BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;535.370,91
Predsjedništvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;526.459,34
Direkcija za evropske integracije BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;515.583,00
Regulatorna agencija za komunikacije BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Regulatorna agencija za komunikacije BiH;459.358,00
Ministarstvo komunikacija i prometa BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;427.131,00
Generalni sekretarijat Vijeca ministara BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Generalni sekretarijat Vijeca ministara BiH;405.793,35
Ministarstvo finansija i trezora BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;337.678,50
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;309.360,70
Visoko sudsko i tužilacko vijece BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;296.054,97
Direktorat za policiju;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Direktorat za policiju;290.422,00
Direkcija za civilno vazduhoplovstvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;265.754,96
Sud BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;245.060,00
Ured za veterinarstvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;197.042,00
Ured za reviziju institucija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;170.921,50
Agencija za promociju stranih ulaganja u BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;160.445,00
Agencija za državnu službu BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za državnu službu BiH;147.958,53
Tužilaštvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Tužilaštvo BiH;146.133,00
Služba za poslove sa strancima;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;131.560,00
Agencija za statistiku BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;130.911,00
Konkurencijsko vijece BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;120.684,21
Komisija za koncesije;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;115.460,00
Komisija za ocuvanje nacionalnih spomenika BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za ocuvanje nacionalnih spomenika BiH;104.075,00
Institucija ombudsmana za ljudska prava BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;94.389,00
Državna regulatorna komisija za elektricnu energiju;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna komisija za elektricnu energiju;92.925,00
Agencija za rad i zapošljavanje BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;90.968,75
Pravobranilaštvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;85.339,00
Institut za mjeriteljstvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;83.494,00
Agencija za sigurnost hrane;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;79.145,00
Institut za intelektualno vlasništvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;71.995,00
Institut za standarde BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standarde BiH;69.741,00
Agencija za osiguranje u Bosni i Hercegovini;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;64.676,00
Agencija za javne nabavke BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;64.182,00
Ured za zakonodavstvo;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za zakonodavstvo;58.185,00
Arhiv BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;54.797,00
Institut za akreditiranje BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;47.174,45
Agencija za oznacavanje životinja;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za oznacavanje životinja;44.971,00
Fond za povratak;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;29.351,00
Ured za razmatranje žalbi po javnim nabavkama;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;27.425,00
Komisija za imovinske zahtjeve;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za imovinske zahtjeve;17.030,00
Odbor državne službe za žalbe;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;16.649,00
Agencija za nadzor nad tržištem;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;13.391,00
Uprava za zaštitu zdravlja bilja;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;13.161,00
Bosna i Hercegovina;-;Rashodi;Grupa;Rashodi za materijal i usluge;143.444.874,28
Bosna i Hercegovina;613000;Rashodi;Podgrupa;Izdaci za materijal i usluge;143.444.874,28
Bosna i Hercegovina;613100;Rashodi;Rashodi po korisnicima - sumarno;Putni troškovi;14.567.063,48
Ministarstvo odbrane BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;5.251.294,90
Ministarstvo vanjskih poslova BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;1.519.404,00
Parlamentarna skupština BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Parlamentarna skupština BiH;730.467,50
Državna agencija za istrage i zaštitu;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;710.335,00
Predsjedništvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;675.886,53
Direkcija za civilno vazduhoplovstvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;470.995,80
Generalni sekretarijat Vijeca ministara BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Generalni sekretarijat Vijeca ministara BiH;448.658,74
Uprava za indirektno oporezivanje BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;428.796,20
Ministarstvo sigurnosti BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;372.340,01
Ministarstvo civilnih poslova BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;359.093,68
Ministarstvo komunikacija i prometa BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;332.588,00
Granicna policija BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;293.528,00
Obavještajno- sigurnosna agencija BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Obavještajno- sigurnosna agencija BiH;287.963,00
Regulatorna agencija za komunikacije BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Regulatorna agencija za komunikacije BiH;249.415,04
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;220.596,20
Ministarstvo za ljudska prava i izbjeglice BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;203.312,45
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;196.913,29
Direkcija za evropske integracije BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;193.580,66
Ministarstvo finansija i trezora BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;149.533,70
Visoko sudsko i tužilacko vijece BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;141.709,28
Agencija za promociju stranih ulaganja u BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;134.924,00
Ministarstvo pravde BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;111.226,00
Agencija za rad i zapošljavanje BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;92.843,00
Državna regulatorna komisija za elektricnu energiju;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna komisija za elektricnu energiju;88.395,00
Ustavni sud BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;67.338,00
Komisija za ocuvanje nacionalnih spomenika BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za ocuvanje nacionalnih spomenika BiH;65.775,05
Institut za akreditiranje BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;63.161,51
Institut za mjeriteljstvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;61.347,00
Ured za veterinarstvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;60.778,00
Agencija za statistiku BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;55.212,82
Institucija ombudsmana za ljudska prava BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;54.877,00
Centar za uklanjanje mina u BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;45.169,00
Tužilaštvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Tužilaštvo BiH;44.594,00
Središnja izborna komisija BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;44.003,25
Institut za intelektualno vlasništvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;38.165,00
Ured za reviziju institucija BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;29.712,00
Konkurencijsko vijece BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;28.694,00
Institut za standarde BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standarde BiH;26.461,00
Agencija za sigurnost hrane;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;24.942,00
Sud BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;21.990,00
Projekat CIPS;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Projekat CIPS;19.177,60
Pravobranilaštvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;17.849,00
Agencija za javne nabavke BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;14.609,00
Arhiv BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;14.191,27
Komisija za koncesije;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;13.558,00
Komisija za imovinske zahtjeve;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za imovinske zahtjeve;13.281,00
Služba za poslove sa strancima;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;12.389,00
Uprava za zaštitu zdravlja bilja;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;12.274,00
Agencija za državnu službu BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za državnu službu BiH;12.058,00
Agencija za oznacavanje životinja;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za oznacavanje životinja;9.569,00
Ured za razmatranje žalbi po javnim nabavkama;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;6.877,00
Agencija za osiguranje u Bosni i Hercegovini;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;5.547,00
Služba za zajednicke poslove institucija BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;5.270,00
Direktorat za policiju;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Direktorat za policiju;5.013,00
Ured za zakonodavstvo;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za zakonodavstvo;4.420,00
Fond za povratak;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;2.817,00
Agencija za nadzor nad tržištem;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;1.421,00
Odbor državne službe za žalbe;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;723,00
Bosna i Hercegovina;613200;Rashodi;Rashodi po korisnicima - sumarno;Izdaci telefonskih i poštanskih usluga;10.888.050,89
Ministarstvo vanjskih poslova BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;2.371.803,00
Uprava za indirektno oporezivanje BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;2.010.734,21
Ministarstvo odbrane BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;1.118.711,40
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;654.200,63
Projekat CIPS;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;450.718,33
Granicna policija BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;415.303,00
Obavještajno- sigurnosna agencija BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;392.014,00
Predsjedništvo BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;357.375,71
Državna agencija za istrage i zaštitu;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;283.162,00
Ministarstvo finansija i trezora BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;183.601,39
Ministarstvo sigurnosti BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;171.450,75
Parlamentarna skupština BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;164.028,25
Ministarstvo civilnih poslova BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;162.143,42
Ministarstvo pravde BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;147.759,00
Generalni sekretarijat Vijeca ministara BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;146.746,37
Središnja izborna komisija BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;146.233,49
Ministarstvo za ljudska prava i izbjeglice BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;135.833,54
Regulatorna agencija za komunikacije BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;131.380,00
Ministarstvo komunikacija i prometa BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;127.152,00
Centar za uklanjanje mina u BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;122.474,00
Ustavni sud BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;93.080,98
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;91.041,29
Direkcija za civilno vazduhoplovstvo BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;90.337,10
Sud BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;80.822,00
Visoko sudsko i tužilacko vijece BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;75.369,83
Direkcija za evropske integracije BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;70.037,40
Ured za veterinarstvo BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;56.118,20
Agencija za promociju stranih ulaganja u BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;54.361,00
Institucija ombudsmana za ljudska prava BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;49.322,00
Agencija za statistiku BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;40.756,00
Služba za zajednicke poslove institucija BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;40.681,00
Tužilaštvo BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;39.072,00
Državna regulatorna komisija za elektricnu energiju;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;38.918,00
Ured za reviziju institucija BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;34.223,00
Agencija za rad i zapošljavanje BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;31.268,00
Agencija za državnu službu BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;25.516,00
Direktorat za policiju;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;24.802,00
