Naziv korisnika;Konto;Klasa;Klasifikacija;Naziv;Iznos (KM)
Obavještajno- sigurnosna agencija BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Obavještajno- sigurnosna agencija BiH;20.385.319,00
Državna agencija za istrage i zaštitu;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;18.876.215,00
Direkcija za koordinaciju policijskih tijela;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za koordinaciju policijskih tijela;18.499.082,00
Parlamentarna skupština BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Parlamentarna skupština BiH;9.454.196,00
Sud BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;8.958.243,00
Tužilaštvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Tužilaštvo BiH;6.767.130,00
Služba za zajednicke poslove institucija BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;6.241.299,00
Ministarstvo pravde BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;5.686.119,00
Služba za poslove sa strancima;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;5.599.404,00
Ministarstvo sigurnosti BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;4.843.176,00
Visoko sudsko i tužilacko vijece BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;4.811.256,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;4.756.557,00
Ministarstvo finansija i trezora BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;4.503.635,00
Ustavni sud BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;3.925.894,00
Centar za uklanjanje mina u BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;3.896.458,00
Ministarstvo civilnih poslova BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;3.819.087,00
Regulatorna agencija za komunikacije BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Regulatorna agencija za komunikacije BiH;3.815.536,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;3.513.721,00
Predsjedništvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;3.359.116,00
Ministarstvo za ljudska prava i izbjeglice BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;3.109.558,00
Ministarstvo komunikacija i prometa BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;3.105.325,00
Agencija za statistiku BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;2.601.831,00
Središnja izborna komisija BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;2.557.228,00
Direkcija za evropske integracije BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;2.544.974,00
Agencija za lijekove i medicinska sredstva BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za lijekove i medicinska sredstva BiH;2.190.636,00
Direkcija za civilno vazduhoplovstvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;2.025.724,00
Ured za reviziju institucija BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;1.980.278,00
Generalni sekretarijat Vijeca ministara BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Generalni sekretarijat Vijeca ministara BiH;1.859.143,00
Ured za veterinarstvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;1.825.644,00
Institucija ombudsmana za ljudska prava BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;1.723.563,00
Institut za mjeriteljstvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;1.261.576,00
Institut za nestale osobe;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za nestale osobe;1.194.981,00
Agencija za školovanje i strucno usavršavanje kadrova;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za školovanje i strucno usavršavanje kadrova;1.169.378,00
Institut za intelektualno vlasništvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;1.131.904,00
Agencija za policijsku podršku;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za policijsku podršku;1.058.271,00
Agencija za sigurnost hrane;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;1.041.688,00
Konkurencijsko vijece BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;986.423,00
Institut za standardizaciju BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standardizaciju BiH;910.887,00
Ured koordinatora za reformu javne uprave;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured koordinatora za reformu javne uprave;876.631,00
Agencija za promociju stranih ulaganja u BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;819.384,00
Agencija za predškolsko, osnovno i srednje obrazovanje;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za predškolsko, osnovno i srednje obrazovanje;800.725,00
Agencija za rad i zapošljavanje BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;788.472,00
Komisija za koncesije;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;723.318,00
Agencija za zaštitu licnih podataka;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za zaštitu licnih podataka;709.963,00
Agencija za državnu službu BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za državnu službu BiH;706.857,00
Komisija za ocuvanje nacionalnih spomenika BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za ocuvanje nacionalnih spomenika BiH;703.681,00
Pravobranilaštvo BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;674.226,00
Ured za razmatranje žalbi po javnim nabavkama;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;666.666,00
Direkcija za ekonomsko planiranje;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za ekonomsko planiranje;641.936,00
Agencija za javne nabavke BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;622.002,00
Agencija za forenzicka ispitivanja i vještacenja;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za forenzicka ispitivanja i vještacenja;592.847,00
Institut za akreditiranje BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;552.897,00
Agencija za nadzor nad tržištem;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;540.128,00
Uprava za zaštitu zdravlja bilja;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;530.033,00
Agencija za poštanski promet BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za poštanski promet BiH;524.730,00
Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;519.058,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;509.997,00
Ured za zakonodavstvo;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za zakonodavstvo;488.739,00
Memorijalni centar Srebrenica;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Memorijalni centar Srebrenica;452.118,00
Arhiv BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;445.473,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;410.611,00
Agencija za osiguranje u Bosni i Hercegovini;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;324.246,00
Fond za povratak;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;314.021,00
Agencija za antidoping kontrolu;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za antidoping kontrolu;253.222,00
Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;243.176,00
Odbor državne službe za žalbe;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;242.799,00
Institucija ombudsmena za zaštitu potrošaca;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmena za zaštitu potrošaca;238.508,00
Centralna harmonizacijska jedinica;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Centralna harmonizacijska jedinica;234.735,00
Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;611100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;100.229,00
Bosna i Hercegovina;611200;Rashodi;Rashodi po korisnicima - sumarno;Naknade troškova zaposlenih ;109.781.902,00
Ministarstvo odbrane BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;49.333.221,00
Ministarstvo vanjskih poslova BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;11.874.583,00
Granicna policija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;10.589.784,00
Uprava za indirektno oporezivanje BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;8.929.157,00
Obavještajno- sigurnosna agencija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Obavještajno- sigurnosna agencija BiH;3.741.197,00
Direkcija za koordinaciju policijskih tijela;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za koordinaciju policijskih tijela;3.720.870,00
Državna agencija za istrage i zaštitu;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;3.105.176,00
Parlamentarna skupština BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Parlamentarna skupština BiH;2.028.191,00
Služba za zajednicke poslove institucija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;1.444.013,00
Ministarstvo pravde BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;1.044.294,00
Služba za poslove sa strancima;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;791.527,00
Centar za uklanjanje mina u BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;657.655,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;654.425,00
Ustavni sud BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;645.089,00
Predsjedništvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;633.296,00
Ministarstvo finansija i trezora BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;632.473,00
Ministarstvo sigurnosti BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;594.849,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;569.203,00
Ministarstvo civilnih poslova BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;523.212,00
Sud BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;465.322,00
Visoko sudsko i tužilacko vijece BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;451.836,00
Ministarstvo za ljudska prava i izbjeglice BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;410.628,00
Regulatorna agencija za komunikacije BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Regulatorna agencija za komunikacije BiH;400.616,00
Ministarstvo komunikacija i prometa BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;386.317,00
Tužilaštvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Tužilaštvo BiH;383.709,00
Direkcija za civilno vazduhoplovstvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;383.546,00
Središnja izborna komisija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;321.363,00
Ured za reviziju institucija BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;301.898,00
Agencija za lijekove i medicinska sredstva BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za lijekove i medicinska sredstva BiH;300.059,00
Agencija za statistiku BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;289.034,00
Direkcija za evropske integracije BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;258.520,00
Ured za veterinarstvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;257.381,00
Generalni sekretarijat Vijeca ministara BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Generalni sekretarijat Vijeca ministara BiH;253.801,00
Agencija za školovanje i strucno usavršavanje kadrova;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za školovanje i strucno usavršavanje kadrova;191.090,00
Institut za nestale osobe;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za nestale osobe;172.499,00
Institucija ombudsmana za ljudska prava BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;170.388,00
Agencija za sigurnost hrane;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;161.536,00
Institut za intelektualno vlasništvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;161.275,00
Agencija za policijsku podršku;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za policijsku podršku;137.863,00
Institut za mjeriteljstvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;130.812,00
Institut za standardizaciju BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standardizaciju BiH;124.998,00
Komisija za ocuvanje nacionalnih spomenika BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za ocuvanje nacionalnih spomenika BiH;122.704,00
Konkurencijsko vijece BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;110.133,00
Komisija za koncesije;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;106.034,00
Ured koordinatora za reformu javne uprave;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured koordinatora za reformu javne uprave;101.697,00
Pravobranilaštvo BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;96.320,00
Agencija za predškolsko, osnovno i srednje obrazovanje;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za predškolsko, osnovno i srednje obrazovanje;95.723,00
Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;95.626,00
Uprava za zaštitu zdravlja bilja;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;95.229,00
Agencija za forenzicka ispitivanja i vještacenja;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za forenzicka ispitivanja i vještacenja;94.627,00
Agencija za promociju stranih ulaganja u BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;92.471,00
Agencija za zaštitu licnih podataka;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za zaštitu licnih podataka;85.454,00
Agencija za rad i zapošljavanje BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;79.891,00
Memorijalni centar Srebrenica;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Memorijalni centar Srebrenica;79.156,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;71.190,00
Arhiv BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;70.100,00
Agencija za nadzor nad tržištem;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;68.044,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;67.395,00
Agencija za poštanski promet BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za poštanski promet BiH;66.798,00
Ured za zakonodavstvo;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za zakonodavstvo;66.490,00
Ured za razmatranje žalbi po javnim nabavkama;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;64.947,00
Agencija za državnu službu BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za državnu službu BiH;59.338,00
Institut za akreditiranje BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;58.715,00
Direkcija za ekonomsko planiranje;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za ekonomsko planiranje;57.644,00
Agencija za javne nabavke BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;53.258,00
Odbor državne službe za žalbe;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;34.098,00
Fond za povratak;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;33.678,00
Institucija ombudsmena za zaštitu potrošaca;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmena za zaštitu potrošaca;28.980,00
Centralna harmonizacijska jedinica;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Centralna harmonizacijska jedinica;26.928,00
Agencija za antidoping kontrolu;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za antidoping kontrolu;26.370,00
Agencija za osiguranje u Bosni i Hercegovini;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;22.066,00
Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;16.631,00
Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;611200;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;7.466,00
Bosna i Hercegovina;-;Rashodi;Grupa;Rashodi za materijal i usluge;162.426.110,00
Bosna i Hercegovina;613000;Rashodi;Podgrupa;Izdaci za materijal i usluge;162.426.110,00
Bosna i Hercegovina;613100;Rashodi;Rashodi po korisnicima - sumarno;Putni troškovi;11.870.307,00
Ministarstvo odbrane BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;1.869.465,00
Ministarstvo vanjskih poslova BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;1.357.527,00
Direkcija za koordinaciju policijskih tijela;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za koordinaciju policijskih tijela;1.152.178,00
Parlamentarna skupština BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Parlamentarna skupština BiH;786.199,00
Predsjedništvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;593.137,00
Državna agencija za istrage i zaštitu;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;372.803,00
Ministarstvo za ljudska prava i izbjeglice BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;350.134,00
Uprava za indirektno oporezivanje BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;349.524,00
Visoko sudsko i tužilacko vijece BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;343.118,00
Ministarstvo sigurnosti BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;333.434,00
Regulatorna agencija za komunikacije BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Regulatorna agencija za komunikacije BiH;319.978,00
Ministarstvo civilnih poslova BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;274.934,00
Direkcija za civilno vazduhoplovstvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;256.541,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;222.654,00
Granicna policija BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;201.051,00
Obavještajno- sigurnosna agencija BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Obavještajno- sigurnosna agencija BiH;194.554,00
Tužilaštvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Tužilaštvo BiH;171.405,00
Ministarstvo pravde BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;167.959,00
Ministarstvo komunikacija i prometa BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;167.411,00
Generalni sekretarijat Vijeca ministara BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Generalni sekretarijat Vijeca ministara BiH;164.005,00
Direkcija za evropske integracije BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;151.063,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;128.011,00
Agencija za statistiku BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;118.612,00
Agencija za lijekove i medicinska sredstva BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za lijekove i medicinska sredstva BiH;112.805,00
Institut za mjeriteljstvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;108.918,00
Ured za veterinarstvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;102.768,00
Ministarstvo finansija i trezora BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;93.997,00
Institut za intelektualno vlasništvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;91.094,00
Ured za reviziju institucija BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;89.360,00
Služba za poslove sa strancima;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;88.015,00
Institut za akreditiranje BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;85.239,00
Agencija za rad i zapošljavanje BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;77.966,00
Agencija za predškolsko, osnovno i srednje obrazovanje;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za predškolsko, osnovno i srednje obrazovanje;74.062,00
Institucija ombudsmana za ljudska prava BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;73.450,00
Središnja izborna komisija BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;69.443,00
Ustavni sud BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;67.585,00
Institut za standardizaciju BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standardizaciju BiH;65.931,00
Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;48.141,00
Agencija za antidoping kontrolu;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za antidoping kontrolu;40.880,00
Komisija za ocuvanje nacionalnih spomenika BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za ocuvanje nacionalnih spomenika BiH;40.589,00
Direkcija za ekonomsko planiranje;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za ekonomsko planiranje;39.739,00
Konkurencijsko vijece BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;35.462,00
Institut za nestale osobe;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za nestale osobe;35.368,00
Agencija za policijsku podršku;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za policijsku podršku;34.558,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;31.973,00
Centar za uklanjanje mina u BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;29.450,00
Agencija za promociju stranih ulaganja u BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;26.513,00
Uprava za zaštitu zdravlja bilja;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;23.628,00
Agencija za sigurnost hrane;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;19.969,00
